Interface IP_1,Interface ID_1,Sequence Number,Latency_1,Interface IP_2,Interface ID_2,Latency_2,Latency Difference
163.152.161.52,1.0,423,0.228421926498413,163.152.3.133,2.0,0.0504641532897949,0.1779577732086181
163.152.161.52,1.0,424,0.2285337448120117,163.152.3.133,2.0,0.0504677295684814,0.1780660152435303
163.152.161.52,1.0,426,0.1948368549346923,163.152.3.133,2.0,0.0509963035583496,0.1438405513763427
163.152.161.52,1.0,425,0.2287914752960205,163.152.3.133,2.0,0.0504181385040283,0.17837333679199222
163.152.161.52,1.0,427,0.1949827671051025,163.152.3.133,2.0,0.0503244400024414,0.1446583271026611
163.152.161.52,1.0,428,0.1948516368865966,163.152.3.133,2.0,0.0506923198699951,0.1441593170166015
163.152.161.52,1.0,431,0.1943817138671875,163.152.3.133,2.0,0.0504884719848632,0.1438932418823243
163.152.161.52,1.0,429,0.1950461864471435,163.152.3.133,2.0,0.0502636432647705,0.144782543182373
163.152.161.52,1.0,430,0.1949977874755859,163.152.3.133,2.0,0.0504136085510253,0.1445841789245606
163.152.161.52,1.0,433,0.1608703136444091,163.152.3.133,2.0,0.0500907897949218,0.1107795238494873
163.152.161.52,1.0,432,0.161452054977417,163.152.3.133,2.0,0.0502469539642334,0.1112051010131836
163.152.161.52,1.0,434,0.1611380577087402,163.152.3.133,2.0,0.0504474639892578,0.11069059371948241
163.152.161.52,1.0,437,0.1605098247528076,163.152.3.133,2.0,0.050124168395996,0.11038565635681159
163.152.161.52,1.0,435,0.161247968673706,163.152.3.133,2.0,0.0500421524047851,0.1112058162689209
163.152.161.52,1.0,436,0.1609222888946533,163.152.3.133,2.0,0.0503606796264648,0.11056160926818849
163.152.161.52,1.0,438,0.1272928714752197,163.152.3.133,2.0,0.050776720046997,0.0765161514282227
163.152.161.52,1.0,440,0.1268637180328369,163.152.3.133,2.0,0.0504195690155029,0.07644414901733398
163.152.161.52,1.0,439,0.1271259784698486,163.152.3.133,2.0,0.050234317779541,0.0768916606903076
163.152.161.52,1.0,443,0.1443414688110351,163.152.3.133,2.0,0.0504243373870849,0.0939171314239502
163.152.161.52,1.0,441,0.1487443447113037,163.152.3.133,2.0,0.0503413677215576,0.09840297698974611
163.152.161.52,1.0,442,0.1492388248443603,163.152.3.133,2.0,0.0502572059631347,0.09898161888122559
163.152.161.52,1.0,444,0.1153216361999511,163.152.3.133,2.0,0.0502831935882568,0.06503844261169431
163.152.161.52,1.0,445,0.115110158920288,163.152.3.133,2.0,0.0502545833587646,0.06485557556152341
163.152.161.52,1.0,446,0.1154327392578125,163.152.3.133,2.0,0.0502095222473144,0.0652232170104981
163.152.161.52,1.0,447,0.1152348518371582,163.152.3.133,2.0,0.0501606464385986,0.0650742053985596
163.152.161.52,1.0,448,0.1150257587432861,163.152.3.133,2.0,0.0501265525817871,0.064899206161499
163.152.161.52,1.0,449,0.1155438423156738,163.152.3.133,2.0,0.0502171516418457,0.0653266906738281
