Interface IP,Interface ID,Sequence Number,Latency
39.7.46.9,1,88,0.07609272003173828
163.152.3.133,2,89,0.08482217788696289
163.152.3.133,2,90,0.05249309539794922
163.152.3.133,2,91,0.05252838134765625
163.152.3.133,2,92,0.05249166488647461
163.152.3.133,2,93,0.05314326286315918
163.152.3.133,2,94,0.05323147773742676
39.7.46.9,1,90,0.07822084426879883
39.7.46.9,1,91,0.07880997657775879
39.7.46.9,1,92,0.07958817481994629
39.7.46.9,1,93,0.07953238487243652
39.7.46.9,1,95,0.07992839813232422
39.7.46.9,1,94,0.08044934272766113
163.152.3.133,2,95,0.08173966407775879
163.152.3.133,2,96,0.052390098571777344
163.152.3.133,2,97,0.05247187614440918
163.152.3.133,2,99,0.05219554901123047
163.152.3.133,2,100,0.05231118202209473
163.152.3.133,2,98,0.05298972129821777
163.152.3.133,2,101,0.07518172264099121
39.7.46.9,1,101,0.0821235179901123
39.7.46.9,1,96,0.08342838287353516
39.7.46.9,1,97,0.08411431312561035
39.7.46.9,1,98,0.0855557918548584
39.7.46.9,1,99,0.08564925193786621
163.152.3.133,2,103,0.05208587646484375
163.152.3.133,2,102,0.052736520767211914
39.7.46.9,1,100,0.0871591567993164
163.152.3.133,2,104,0.052671194076538086
163.152.3.133,2,105,0.052491188049316406
163.152.3.133,2,106,0.05245852470397949
163.152.3.133,2,107,0.06760311126708984
39.7.46.9,1,102,0.08665156364440918
39.7.46.9,1,107,0.08545780181884766
39.7.46.9,1,103,0.08660435676574707
39.7.46.9,1,104,0.08657073974609375
39.7.46.9,1,105,0.08652305603027344
39.7.46.9,1,106,0.08647823333740234
163.152.3.133,2,109,0.05777597427368164
163.152.3.133,2,108,0.05836200714111328
163.152.3.133,2,110,0.05811595916748047
163.152.3.133,2,111,0.05811142921447754
163.152.3.133,2,112,0.058057546615600586
163.152.3.133,2,113,0.06852459907531738
163.152.3.133,2,115,0.05301928520202637
163.152.3.133,2,114,0.053531646728515625
163.152.3.133,2,116,0.05368542671203613
163.152.3.133,2,117,0.05377316474914551
163.152.3.133,2,118,0.053801536560058594
39.7.46.9,1,108,0.09139513969421387
39.7.46.9,1,113,0.09042978286743164
39.7.46.9,1,109,0.09164810180664062
39.7.46.9,1,110,0.09160208702087402
39.7.46.9,1,111,0.09163856506347656
39.7.46.9,1,112,0.09152865409851074
163.152.3.133,2,119,0.06984567642211914
163.152.3.133,2,120,0.052301883697509766
163.152.3.133,2,121,0.05243206024169922
163.152.3.133,2,122,0.05272197723388672
163.152.3.133,2,124,0.05284237861633301
163.152.3.133,2,123,0.053142547607421875
39.7.46.9,1,114,0.0885782241821289
39.7.46.9,1,115,0.0886678695678711
39.7.46.9,1,116,0.08865714073181152
39.7.46.9,1,119,0.09710574150085449
39.7.46.9,1,117,0.09779024124145508
39.7.46.9,1,118,0.09782719612121582
39.7.46.9,1,120,0.06495451927185059
163.152.3.133,2,125,0.069854736328125
39.7.46.9,1,121,0.07342982292175293
39.7.46.9,1,122,0.07369112968444824
39.7.46.9,1,123,0.07437300682067871
39.7.46.9,1,125,0.0841982364654541
39.7.46.9,1,124,0.08458638191223145
163.152.3.133,2,126,0.05408668518066406
163.152.3.133,2,127,0.054152727127075195
163.152.3.133,2,128,0.05423402786254883
163.152.3.133,2,130,0.054086923599243164
163.152.3.133,2,129,0.05438637733459473
163.152.3.133,2,131,0.05820512771606445
163.152.3.133,2,133,0.05198526382446289
163.152.3.133,2,132,0.05260181427001953
163.152.3.133,2,134,0.05239987373352051
39.7.46.9,1,131,0.08701968193054199
39.7.46.9,1,126,0.08768391609191895
39.7.46.9,1,127,0.08786630630493164
39.7.46.9,1,128,0.08799314498901367
39.7.46.9,1,129,0.08825850486755371
39.7.46.9,1,130,0.08825850486755371
163.152.3.133,2,135,0.05351519584655762
163.152.3.133,2,136,0.05385136604309082
163.152.3.133,2,137,0.053924560546875
39.7.46.9,1,132,0.08525252342224121
163.152.3.133,2,138,0.05229377746582031
163.152.3.133,2,139,0.052407264709472656
39.7.46.9,1,133,0.08766365051269531
39.7.46.9,1,134,0.08779287338256836
163.152.3.133,2,141,0.05269455909729004
163.152.3.133,2,140,0.05321192741394043
39.7.46.9,1,135,0.08818364143371582
39.7.46.9,1,136,0.08817601203918457
163.152.3.133,2,142,0.05319786071777344
163.152.3.133,2,143,0.05318903923034668
39.7.46.9,1,137,0.08864307403564453
39.7.46.9,1,138,0.0733187198638916
39.7.46.9,1,139,0.0830984115600586
39.7.46.9,1,140,0.08385181427001953
39.7.46.9,1,141,0.0839543342590332
39.7.46.9,1,143,0.08419275283813477
39.7.46.9,1,142,0.08476877212524414
163.152.3.133,2,144,0.052298784255981445
163.152.3.133,2,146,0.05211758613586426
