Interface IP_1,Interface ID_1,Sequence Number,Latency_1,Interface IP_2,Interface ID_2,Latency_2
,,5493,,211.234.180.204,2.0,0.1476917266845703
,,5494,,211.234.180.204,2.0,0.1505851745605468
,,5496,,211.234.180.204,2.0,0.1196222305297851
,,5497,,211.234.180.204,2.0,0.1195158958435058
,,5498,,211.234.180.204,2.0,0.1198034286499023
,,5499,,211.234.180.204,2.0,0.119797945022583
,,5524,,211.234.180.204,2.0,0.0450391769409179
,,5536,,211.234.180.204,2.0,0.1606595516204834
,,5541,,211.234.180.204,2.0,0.128324270248413
,,5542,,211.234.180.204,2.0,0.1284539699554443
,,5544,,211.234.180.204,2.0,0.094996690750122
,,5545,,211.234.180.204,2.0,0.0949556827545166
,,5546,,211.234.180.204,2.0,0.0948865413665771
,,5547,,211.234.180.204,2.0,0.0948095321655273
,,5548,,211.234.180.204,2.0,0.094757080078125
,,5560,,211.234.180.204,2.0,0.1611444950103759
,,5562,,211.234.180.204,2.0,0.1275138854980468
,,5563,,211.234.180.204,2.0,0.1275277137756347
,,5564,,211.234.180.204,2.0,0.1273787021636963
,,5565,,211.234.180.204,2.0,0.1272656917572021
,,5566,,211.234.180.204,2.0,0.1273033618927002
,,5568,,211.234.180.204,2.0,0.0933153629302978
,,5569,,211.234.180.204,2.0,0.093193769454956
,,5570,,211.234.180.204,2.0,0.0929431915283203
,,5571,,211.234.180.204,2.0,0.0928616523742675
,,5572,,211.234.180.204,2.0,0.0913047790527343
,,5574,,211.234.180.204,2.0,0.057723045349121
,,5575,,211.234.180.204,2.0,0.0575881004333496
,,5576,,211.234.180.204,2.0,0.0579380989074707
,,5577,,211.234.180.204,2.0,0.0582461357116699
,,5630,,211.234.180.204,2.0,0.0828390121459961
,,5631,,211.234.180.204,2.0,0.0830028057098388
,,5632,,211.234.180.204,2.0,0.0831565856933593
,,5653,,211.234.180.204,2.0,0.0863826274871826
,,5654,,211.234.180.204,2.0,0.0865805149078369
,,5655,,211.234.180.204,2.0,0.0867171287536621
,,5656,,211.234.180.204,2.0,0.0868980884552002
,,5670,,211.234.180.204,2.0,0.1321504116058349
,,5671,,211.234.180.204,2.0,0.134547472000122
,,5672,,211.234.180.204,2.0,0.1441144943237304
,,5673,,211.234.180.204,2.0,0.1448657512664795
,,5674,,211.234.180.204,2.0,0.1471989154815673
,,5676,,211.234.180.204,2.0,0.1137404441833496
,,5677,,211.234.180.204,2.0,0.1138036251068115
,,5678,,211.234.180.204,2.0,0.1136689186096191
,,5679,,211.234.180.204,2.0,0.1389341354370117
,,5680,,211.234.180.204,2.0,0.143644094467163
,,5682,,211.234.180.204,2.0,0.1124618053436279
,,5683,,211.234.180.204,2.0,0.1171522140502929
,,5684,,211.234.180.204,2.0,0.1193072795867919
,,5698,,211.234.180.204,2.0,0.101445198059082
,,5700,,211.234.180.204,2.0,0.0726916790008544
,,5701,,211.234.180.204,2.0,0.0747368335723877
,,5702,,211.234.180.204,2.0,0.0748941898345947
,,5703,,211.234.180.204,2.0,0.0870821475982666
,,5704,,211.234.180.204,2.0,0.0892949104309082
,,5709,,211.234.180.204,2.0,0.1610956192016601
,,5710,,211.234.180.204,2.0,0.1626389026641845
,,5712,,211.234.180.204,2.0,0.1446826457977295
,,5713,,211.234.180.204,2.0,0.1444785594940185
,,5714,,211.234.180.204,2.0,0.1466147899627685
,,5715,,211.234.180.204,2.0,0.1464409828186035
,,5716,,211.234.180.204,2.0,0.1467330455780029
,,5718,,211.234.180.204,2.0,0.112541913986206
,,5719,,211.234.180.204,2.0,0.1126673221588134
,,5720,,211.234.180.204,2.0,0.1125614643096923
,,5721,,211.234.180.204,2.0,0.1124939918518066
,,5722,,211.234.180.204,2.0,0.1129255294799804
,,5724,,211.234.180.204,2.0,0.0792834758758544
,,5725,,211.234.180.204,2.0,0.0796675682067871
,,5726,,211.234.180.204,2.0,0.0796160697937011
,,5727,,211.234.180.204,2.0,0.0800673961639404
,,5728,,211.234.180.204,2.0,0.0800676345825195
,,5781,,211.234.180.204,2.0,0.0414135456085205
,,5782,,211.234.180.204,2.0,0.0417861938476562
,,7605,,211.234.180.204,2.0,0.0357630252838134
,,7606,,211.234.180.204,2.0,0.0356385707855224
,,7632,,211.234.180.204,2.0,0.0368390083312988
,,7972,,211.234.180.204,2.0,0.0381984710693359
,,8192,,211.234.180.204,2.0,0.1245789527893066
,,8193,,211.234.180.204,2.0,0.1246118545532226
,,8194,,211.234.180.204,2.0,0.1251692771911621
,,8196,,211.234.180.204,2.0,0.0916273593902587
,,8197,,211.234.180.204,2.0,0.0920245647430419
,,8198,,211.234.180.204,2.0,0.0920414924621582
,,8199,,211.234.180.204,2.0,0.0920584201812744
,,8200,,211.234.180.204,2.0,0.0925860404968261
,,8228,,211.234.180.204,2.0,0.074162483215332
,,8229,,211.234.180.204,2.0,0.0741472244262695
,,8230,,211.234.180.204,2.0,0.0747668743133544
,,8244,,211.234.180.204,2.0,0.1219582557678222
,,8245,,211.234.180.204,2.0,0.1221013069152832
,,8246,,211.234.180.204,2.0,0.1222290992736816
,,8247,,211.234.180.204,2.0,0.1222510337829589
,,8264,,211.234.180.204,2.0,0.1807906627655029
,,8265,,211.234.180.204,2.0,0.1808741092681884
,,8266,,211.234.180.204,2.0,0.1809668540954589
,,8268,,211.234.180.204,2.0,0.1470181941986084
,,8269,,211.234.180.204,2.0,0.147038459777832
,,8270,,211.234.180.204,2.0,0.1471924781799316
,,8271,,211.234.180.204,2.0,0.1472675800323486
,,8276,,211.234.180.204,2.0,0.1157023906707763
,,8277,,211.234.180.204,2.0,0.115762710571289
,,8278,,211.234.180.204,2.0,0.1158068180084228
,,8280,,211.234.180.204,2.0,0.0828332901000976
,,8281,,211.234.180.204,2.0,0.0828015804290771
,,8282,,211.234.180.204,2.0,0.0846598148345947
,,8283,,211.234.180.204,2.0,0.084871768951416
,,8284,,211.234.180.204,2.0,0.0874915122985839
,,8318,,211.234.180.204,2.0,0.1876463890075683
,,8319,,211.234.180.204,2.0,0.1876974105834961
,,8320,,211.234.180.204,2.0,0.1879699230194091
,,8322,,211.234.180.204,2.0,0.1541008949279785
,,8323,,211.234.180.204,2.0,0.1541249752044677
,,8324,,211.234.180.204,2.0,0.1624336242675781
,,8722,,211.234.180.204,2.0,0.0409996509552001
,,9382,,211.234.180.204,2.0,0.0479483604431152
,,9400,,211.234.180.204,2.0,0.0387525558471679
,,9508,,211.234.180.204,2.0,0.0408878326416015
,,9616,,211.234.180.204,2.0,0.0360734462738037
,,9700,,211.234.180.204,2.0,0.0349276065826416
,,10198,,211.234.180.204,2.0,0.0433204174041748
,,10540,,211.234.180.204,2.0,0.0518596172332763
,,10606,,211.234.180.204,2.0,0.0360419750213623
,,10744,,211.234.180.204,2.0,0.1089115142822265
,,10746,,211.234.180.204,2.0,0.0754711627960205
,,10747,,211.234.180.204,2.0,0.0753881931304931
,,10748,,211.234.180.204,2.0,0.0754256248474121
,,10783,,211.234.180.204,2.0,0.1234874725341796
,,10784,,211.234.180.204,2.0,0.1238231658935546
,,10785,,211.234.180.204,2.0,0.1238059997558593
,,10786,,211.234.180.204,2.0,0.124211311340332
,,10788,,211.234.180.204,2.0,0.0906815528869628
,,10789,,211.234.180.204,2.0,0.0910243988037109
,,10790,,211.234.180.204,2.0,0.0910060405731201
,,10791,,211.234.180.204,2.0,0.0909864902496337
,,10792,,211.234.180.204,2.0,0.0914063453674316
,,10794,,211.234.180.204,2.0,0.0576181411743164
,,10795,,211.234.180.204,2.0,0.0580646991729736
,,10796,,211.234.180.204,2.0,0.0578577518463134
,,10797,,211.234.180.204,2.0,0.0577707290649414
,,10798,,211.234.180.204,2.0,0.0581731796264648
,,10801,,211.234.180.204,2.0,0.1516997814178466
,,10802,,211.234.180.204,2.0,0.151841402053833
,,10803,,211.234.180.204,2.0,0.1519830226898193
,,10804,,211.234.180.204,2.0,0.1522061824798584
,,10806,,211.234.180.204,2.0,0.1197445392608642
,,10807,,211.234.180.204,2.0,0.1198246479034423
,,10815,,211.234.180.204,2.0,0.0912737846374511
,,10816,,211.234.180.204,2.0,0.0913858413696289
,,10818,,211.234.180.204,2.0,0.0578935146331787
,,10819,,211.234.180.204,2.0,0.0579681396484375
,,10820,,211.234.180.204,2.0,0.0581066608428955
,,10821,,211.234.180.204,2.0,0.0596909523010253
,,10822,,211.234.180.204,2.0,0.0598537921905517
,,10846,,211.234.180.204,2.0,0.0950281620025634
,,10848,,211.234.180.204,2.0,0.0616140365600585
,,10849,,211.234.180.204,2.0,0.0617859363555908
,,10850,,211.234.180.204,2.0,0.0648317337036132
,,10851,,211.234.180.204,2.0,0.0648646354675293
,,10852,,211.234.180.204,2.0,0.0648088455200195
,,10876,,211.234.180.204,2.0,0.0432705879211425
,,10890,,211.234.180.204,2.0,0.1466834545135498
,,10891,,211.234.180.204,2.0,0.1465518474578857
,,10892,,211.234.180.204,2.0,0.1463661193847656
,,10914,,211.234.180.204,2.0,0.1464293003082275
,,10915,,211.234.180.204,2.0,0.1467516422271728
,,10916,,211.234.180.204,2.0,0.1467502117156982
,,10917,,211.234.180.204,2.0,0.146733283996582
,,10918,,211.234.180.204,2.0,0.1472485065460205
,,10920,,211.234.180.204,2.0,0.1137983798980712
,,11019,,211.234.180.204,2.0,0.1029448509216308
,,11025,,211.234.180.204,2.0,0.0710818767547607
,,11026,,211.234.180.204,2.0,0.0715126991271972
,,11632,,211.234.180.204,2.0,0.0364220142364501
,,11805,,211.234.180.204,2.0,0.0437381267547607
,,12088,,211.234.180.204,2.0,0.0420989990234375
,,12802,,211.234.180.204,2.0,0.0345230102539062
,,12898,,211.234.180.204,2.0,0.041611909866333
,,13042,,211.234.180.204,2.0,0.0351216793060302
,,13282,,211.234.180.204,2.0,0.0316343307495117
,,13352,,211.234.180.204,2.0,0.1711273193359375
,,13353,,211.234.180.204,2.0,0.171318769454956
,,13354,,211.234.180.204,2.0,0.1715247631072998
,,13356,,211.234.180.204,2.0,0.1433076858520507
,,13357,,211.234.180.204,2.0,0.1453323364257812
,,13358,,211.234.180.204,2.0,0.1456301212310791
,,13359,,211.234.180.204,2.0,0.1492283344268798
,,13364,,211.234.180.204,2.0,0.1156787872314453
,,13365,,211.234.180.204,2.0,0.1156480312347412
,,13366,,211.234.180.204,2.0,0.1154425144195556
,,13368,,211.234.180.204,2.0,0.0818469524383544
,,13369,,211.234.180.204,2.0,0.0818383693695068
,,13370,,211.234.180.204,2.0,0.0819170475006103
,,13371,,211.234.180.204,2.0,0.0819263458251953
,,13372,,211.234.180.204,2.0,0.0820772647857666
,,13410,,211.234.180.204,2.0,0.1106834411621093
,,13411,,211.234.180.204,2.0,0.110525369644165
,,13412,,211.234.180.204,2.0,0.1108555793762207
,,13413,,211.234.180.204,2.0,0.1105570793151855
,,13414,,211.234.180.204,2.0,0.1102564334869384
,,13416,,211.234.180.204,2.0,0.0775985717773437
,,13417,,211.234.180.204,2.0,0.0775356292724609
,,13426,,211.234.180.204,2.0,0.0454888343811035
,,13434,,211.234.180.204,2.0,0.116586685180664
,,13435,,211.234.180.204,2.0,0.1164169311523437
,,13436,,211.234.180.204,2.0,0.1165831089019775
,,13437,,211.234.180.204,2.0,0.116523265838623
,,13438,,211.234.180.204,2.0,0.1165547370910644
,,13440,,211.234.180.204,2.0,0.0833172798156738
,,13441,,211.234.180.204,2.0,0.0835216045379638
,,13516,,211.234.180.204,2.0,0.1606326103210449
,,13521,,211.234.180.204,2.0,0.1274709701538086
,,13522,,211.234.180.204,2.0,0.1280255317687988
,,13524,,211.234.180.204,2.0,0.0945785045623779
,,13525,,211.234.180.204,2.0,0.0946097373962402
,,13526,,211.234.180.204,2.0,0.1018385887145996
,,13527,,211.234.180.204,2.0,0.1019306182861328
,,13528,,211.234.180.204,2.0,0.1021075248718261
,,13540,,211.234.180.204,2.0,0.1627721786499023
,,13542,,211.234.180.204,2.0,0.1287779808044433
,,13543,,211.234.180.204,2.0,0.1276705265045166
,,13544,,211.234.180.204,2.0,0.1279973983764648
,,13738,,211.234.180.204,2.0,0.0456151962280273
,,13810,,211.234.180.204,2.0,0.0445384979248046
,,13822,,211.234.180.204,2.0,0.0413787364959716
,,13828,,211.234.180.204,2.0,0.0402710437774658
,,13930,,211.234.180.204,2.0,0.0365619659423828
,,13936,,211.234.180.204,2.0,0.0378859043121337
,,14770,,211.234.180.204,2.0,0.046022891998291
,,14872,,211.234.180.204,2.0,0.0393798351287841
,,15107,,211.234.180.204,2.0,0.0705292224884033
,,15106,,211.234.180.204,2.0,0.0706789493560791
,,15274,,211.234.180.204,2.0,0.0403213500976562
,,15286,,211.234.180.204,2.0,0.0402977466583251
,,15370,,211.234.180.204,2.0,0.0382349491119384
,,15430,,211.234.180.204,2.0,0.044574499130249
,,15466,,211.234.180.204,2.0,0.0383753776550293
,,15580,,211.234.180.204,2.0,0.0410761833190918
,,15874,,211.234.180.204,2.0,0.041262149810791
,,15976,,211.234.180.204,2.0,0.1664066314697265
,,15978,,211.234.180.204,2.0,0.1521418094635009
,,15979,,211.234.180.204,2.0,0.1527564525604248
,,15980,,211.234.180.204,2.0,0.152895450592041
,,15981,,211.234.180.204,2.0,0.1530399322509765
,,16003,,211.234.180.204,2.0,0.134716510772705
,,16004,,211.234.180.204,2.0,0.1345481872558593
,,16005,,211.234.180.204,2.0,0.1340076923370361
,,16006,,211.234.180.204,2.0,0.1341290473937988
,,16008,,211.234.180.204,2.0,0.100670576095581
,,16009,,211.234.180.204,2.0,0.1011180877685546
,,16010,,211.234.180.204,2.0,0.1023180484771728
,,16011,,211.234.180.204,2.0,0.1027202606201171
,,16012,,211.234.180.204,2.0,0.1027069091796875
,,16068,,211.234.180.204,2.0,0.1266827583312988
,,16069,,211.234.180.204,2.0,0.1268343925476074
,,16070,,211.234.180.204,2.0,0.1270792484283447
,,16071,,211.234.180.204,2.0,0.1273353099822998
,,16072,,211.234.180.204,2.0,0.1276440620422363
,,16074,,211.234.180.204,2.0,0.0943882465362548
,,16075,,211.234.180.204,2.0,0.0944571495056152
,,16076,,211.234.180.204,2.0,0.0955462455749511
,,16077,,211.234.180.204,2.0,0.0955264568328857
,,16078,,211.234.180.204,2.0,0.095444917678833
,,16161,,211.234.180.204,2.0,0.1746704578399658
,,16162,,211.234.180.204,2.0,0.175154447555542
,,16164,,211.234.180.204,2.0,0.1415960788726806
,,16165,,211.234.180.204,2.0,0.1419460773468017
,,16166,,211.234.180.204,2.0,0.1425049304962158
,,16167,,211.234.180.204,2.0,0.1425259113311767
,,16168,,211.234.180.204,2.0,0.1428723335266113
,,16219,,211.234.180.204,2.0,0.1360962390899658
,,16220,,211.234.180.204,2.0,0.1359975337982177
,,16221,,211.234.180.204,2.0,0.1364307403564453
,,16222,,211.234.180.204,2.0,0.1363992691040039
,,16224,,211.234.180.204,2.0,0.1032593250274658
,,16246,,211.234.180.204,2.0,0.1573092937469482
,,16248,,211.234.180.204,2.0,0.1241006851196289
,,16249,,211.234.180.204,2.0,0.1265885829925537
,,16254,,211.234.180.204,2.0,0.0940935611724853
,,16255,,211.234.180.204,2.0,0.0940845012664794
,,16256,,211.234.180.204,2.0,0.0940508842468261
,,16257,,211.234.180.204,2.0,0.0945534706115722
,,16258,,211.234.180.204,2.0,0.0963010787963867
,,16260,,211.234.180.204,2.0,0.0628080368041992
,,16261,,211.234.180.204,2.0,0.0632462501525878
,,16262,,211.234.180.204,2.0,0.0632326602935791
,,16263,,211.234.180.204,2.0,0.0636858940124511
,,16264,,211.234.180.204,2.0,0.0636937618255615
,,16272,,211.234.180.204,2.0,0.1053979396820068
,,16273,,211.234.180.204,2.0,0.1049890518188476
,,16274,,211.234.180.204,2.0,0.1054813861846923
,,16275,,211.234.180.204,2.0,0.1053254604339599
,,16292,,211.234.180.204,2.0,0.1778686046600341
,,16293,,211.234.180.204,2.0,0.1780745983123779
,,16294,,211.234.180.204,2.0,0.1780126094818115
,,16296,,211.234.180.204,2.0,0.1448066234588623
,,16297,,211.234.180.204,2.0,0.1445953845977783
,,16298,,211.234.180.204,2.0,0.1444091796875
,,16299,,211.234.180.204,2.0,0.144749641418457
,,16300,,211.234.180.204,2.0,0.1446454524993896
,,16302,,211.234.180.204,2.0,0.1113841533660888
,,16303,,211.234.180.204,2.0,0.11124849319458
,,16322,,211.234.180.204,2.0,0.1757991313934326
,,16323,,211.234.180.204,2.0,0.175877571105957
,,16324,,211.234.180.204,2.0,0.1763875484466552
,,16326,,211.234.180.204,2.0,0.1430001258850097
,,16327,,211.234.180.204,2.0,0.1434972286224365
,,16328,,211.234.180.204,2.0,0.1439402103424072
,,16329,,211.234.180.204,2.0,0.143996000289917
,,16330,,211.234.180.204,2.0,0.1444780826568603
,,16332,,211.234.180.204,2.0,0.1110446453094482
,,16333,,211.234.180.204,2.0,0.1113641262054443
,,16334,,211.234.180.204,2.0,0.1114001274108886
,,16335,,211.234.180.204,2.0,0.1118552684783935
,,16336,,211.234.180.204,2.0,0.1173040866851806
,,16338,,211.234.180.204,2.0,0.0843698978424072
,,16339,,211.234.180.204,2.0,0.0843219757080078
,,16340,,211.234.180.204,2.0,0.0848157405853271
,,16383,,211.234.180.204,2.0,0.0963339805603027
,,16384,,211.234.180.204,2.0,0.0965950489044189
,,16386,,211.234.180.204,2.0,0.0668926239013671
,,16396,,211.234.180.204,2.0,0.1509850025177002
,,16411,,211.234.180.204,2.0,0.0644128322601318
,,16412,,211.234.180.204,2.0,0.0645279884338378
,,16413,,211.234.180.204,2.0,0.0649280548095703
,,16414,,211.234.180.204,2.0,0.0653128623962402
,,16480,,211.234.180.204,2.0,0.0473935604095459
,,16503,,211.234.180.204,2.0,0.0378088951110839
,,16588,,211.234.180.204,2.0,0.0350596904754638
,,16757,,211.234.180.204,2.0,0.0756316184997558
,,16839,,211.234.180.204,2.0,0.0729374885559082
,,16840,,211.234.180.204,2.0,0.0767099857330322
,,17205,,211.234.180.204,2.0,0.0394792556762695
,,17356,,211.234.180.204,2.0,0.0442860126495361
,,17362,,211.234.180.204,2.0,0.039785623550415
,,17410,,211.234.180.204,2.0,0.0408399105072021
,,17740,,211.234.180.204,2.0,0.0379729270935058
,,17787,,211.234.180.204,2.0,0.0446662902832031
,,17878,,211.234.180.204,2.0,0.0371191501617431
,,18238,,211.234.180.204,2.0,0.0432682037353515
,,18370,,211.234.180.204,2.0,0.0457091331481933
,,18538,,211.234.180.204,2.0,0.0376200675964355
,,18584,,211.234.180.204,2.0,0.1777234077453613
,,18585,,211.234.180.204,2.0,0.1846652030944824
,,18586,,211.234.180.204,2.0,0.1847925186157226
,,18588,,211.234.180.204,2.0,0.151379108428955
