Interface IP,Interface ID,Sequence Number,Latency
39.7.28.131,2,214,0.02351975440979004
39.7.28.131,2,215,0.023553133010864258
39.7.28.131,1,215,0.023813724517822266
39.7.28.131,1,216,0.018261432647705078
39.7.28.131,2,216,0.018274545669555664
39.7.28.131,2,217,0.018329143524169922
39.7.28.131,1,217,0.01868128776550293
39.7.28.131,1,218,0.019265413284301758
39.7.28.131,1,219,0.020448684692382812
39.7.28.131,2,218,0.020656585693359375
39.7.28.131,1,220,0.021145343780517578
39.7.28.131,2,219,0.021126508712768555
39.7.28.131,2,220,0.021501541137695312
39.7.28.131,2,221,0.021413564682006836
39.7.28.131,1,221,0.02175760269165039
39.7.28.131,1,222,0.022549867630004883
39.7.28.131,2,222,0.022664785385131836
39.7.28.131,1,223,0.023102283477783203
39.7.28.131,2,223,0.023216724395751953
39.7.28.131,1,224,0.023678302764892578
39.7.28.131,1,225,0.02508831024169922
39.7.28.131,2,224,0.025516748428344727
39.7.28.131,2,225,0.025729656219482422
39.7.28.131,2,227,0.0255277156829834
39.7.28.131,1,227,0.02607893943786621
39.7.28.131,2,226,0.026459217071533203
39.7.28.131,1,226,0.026925086975097656
39.7.28.131,2,228,0.028620243072509766
39.7.28.131,1,228,0.028968095779418945
39.7.28.131,1,229,0.0318603515625
39.7.28.131,2,229,0.03203558921813965
39.7.28.131,2,230,0.03214097023010254
39.7.28.131,1,230,0.03235673904418945
39.7.28.131,1,231,0.0324406623840332
39.7.28.131,1,232,0.032529592514038086
39.7.28.131,2,231,0.03275775909423828
39.7.28.131,2,233,0.0327610969543457
39.7.28.131,1,233,0.03296375274658203
39.7.28.131,2,232,0.033193111419677734
39.7.28.131,2,234,0.0035419464111328125
39.7.28.131,1,234,0.0037832260131835938
39.7.28.131,2,235,0.0048046112060546875
39.7.28.131,1,235,0.005001544952392578
39.7.28.131,1,236,0.005303144454956055
39.7.28.131,2,236,0.005736112594604492
39.7.28.131,2,239,0.005594015121459961
39.7.28.131,1,239,0.005758047103881836
39.7.28.131,2,237,0.006681680679321289
39.7.28.131,1,237,0.01190185546875
39.7.28.131,1,238,0.011911153793334961
39.7.28.131,2,238,0.012265682220458984
39.7.28.131,2,240,0.01806020736694336
39.7.28.131,1,240,0.01856517791748047
39.7.28.131,1,241,0.018648862838745117
39.7.28.131,2,241,0.020295381546020508
39.7.28.131,2,242,0.020391464233398438
39.7.28.131,1,242,0.02081465721130371
39.7.28.131,2,243,0.02101421356201172
39.7.28.131,1,243,0.021486759185791016
39.7.28.131,1,244,0.021672964096069336
39.7.28.131,2,245,0.021584510803222656
39.7.28.131,1,245,0.021948814392089844
39.7.28.131,2,244,0.02221369743347168
39.7.28.131,2,246,0.030276775360107422
39.7.28.131,1,246,0.030663251876831055
39.7.28.131,1,247,0.03117537498474121
39.7.28.131,2,247,0.032048940658569336
39.7.28.131,2,248,0.03219795227050781
39.7.28.131,2,249,0.032346487045288086
39.7.28.131,1,248,0.032869577407836914
39.7.28.131,2,251,0.03385472297668457
39.7.28.131,2,250,0.034307241439819336
39.7.28.131,1,249,0.034452199935913086
39.7.28.131,1,250,0.03449606895446777
39.7.28.131,1,251,0.03445172309875488
39.7.28.131,2,252,0.0063250064849853516
39.7.28.131,1,252,0.006805896759033203
39.7.28.131,2,253,0.006854534149169922
39.7.28.131,2,254,0.006859302520751953
39.7.28.131,1,253,0.007303714752197266
39.7.28.131,1,254,0.00811457633972168
39.7.28.131,2,257,0.007739067077636719
39.7.28.131,2,255,0.008507490158081055
39.7.28.131,2,256,0.008380413055419922
39.7.28.131,1,255,0.008725881576538086
39.7.28.131,1,257,0.013431072235107422
39.7.28.131,1,256,0.014009952545166016
39.7.28.131,2,258,0.03049921989440918
39.7.28.131,1,258,0.030563831329345703
39.7.28.131,2,259,0.03104376792907715
39.7.28.131,1,259,0.03099799156188965
39.7.28.131,2,260,0.032067298889160156
39.7.28.131,1,260,0.032079458236694336
39.7.28.131,2,261,0.032393693923950195
39.7.28.131,2,262,0.034295082092285156
39.7.28.131,1,261,0.03456878662109375
39.7.28.131,2,263,0.03470277786254883
39.7.28.131,1,263,0.03470253944396973
39.7.28.131,1,262,0.03498959541320801
39.7.28.131,2,264,0.004987239837646484
39.7.28.131,1,264,0.005216121673583984
39.7.28.131,1,265,0.006008148193359375
39.7.28.131,1,266,0.007349729537963867
39.7.28.131,1,267,0.00732111930847168
39.7.28.131,2,265,0.0076749324798583984
39.7.28.131,2,266,0.007614850997924805
39.7.28.131,1,268,0.007767915725708008
39.7.28.131,2,267,0.007854461669921875
39.7.28.131,2,268,0.0076978206634521484
39.7.28.131,2,269,0.008296728134155273
39.7.28.131,1,269,0.008939504623413086
39.7.28.131,1,270,0.030567407608032227
39.7.28.131,1,271,0.030700206756591797
39.7.28.131,2,270,0.03135943412780762
39.7.28.131,2,271,0.03222918510437012
39.7.28.131,1,272,0.032627105712890625
39.7.28.131,1,273,0.03265643119812012
39.7.28.131,2,272,0.032793521881103516
39.7.28.131,2,273,0.03392314910888672
39.7.28.131,2,274,0.03398299217224121
39.7.28.131,1,274,0.03457045555114746
39.7.28.131,2,275,0.03425955772399902
39.7.28.131,1,275,0.03481268882751465
39.7.28.131,1,276,0.005246639251708984
39.7.28.131,2,276,0.005461931228637695
39.7.28.131,2,277,0.006892681121826172
39.7.28.131,1,277,0.007315397262573242
39.7.28.131,2,278,0.00731658935546875
39.7.28.131,1,278,0.00737309455871582
39.7.28.131,2,279,0.007405757904052734
39.7.28.131,2,280,0.008475542068481445
39.7.28.131,1,279,0.008616924285888672
39.7.28.131,1,280,0.008618354797363281
39.7.28.131,2,281,0.013976335525512695
39.7.28.131,1,281,0.014051437377929688
39.7.28.131,2,282,0.023138761520385742
39.7.28.131,1,282,0.02334904670715332
39.7.28.131,1,283,0.023215532302856445
39.7.28.131,2,283,0.02518916130065918
39.7.28.131,1,284,0.02539539337158203
39.7.28.131,2,284,0.025570392608642578
39.7.28.131,1,285,0.02579641342163086
39.7.28.131,2,285,0.0274350643157959
39.7.28.131,2,287,0.027418851852416992
39.7.28.131,1,287,0.0276641845703125
39.7.28.131,1,286,0.02814483642578125
39.7.28.131,2,286,0.028525352478027344
39.7.28.131,2,288,0.002117156982421875
39.7.28.131,1,288,0.02561473846435547
39.7.28.131,1,289,0.02553248405456543
39.7.28.131,1,290,0.025626182556152344
39.7.28.131,2,289,0.026384830474853516
39.7.28.131,2,290,0.026317834854125977
39.7.28.131,2,291,0.026155471801757812
39.7.28.131,2,293,0.02746748924255371
39.7.28.131,1,293,0.027701377868652344
39.7.28.131,2,292,0.02837371826171875
39.7.28.131,1,291,0.028844356536865234
39.7.28.131,1,292,0.028862714767456055
39.7.28.131,2,294,0.021801471710205078
39.7.28.131,1,294,0.022723913192749023
39.7.28.131,1,295,0.02247023582458496
39.7.28.131,2,295,0.023217201232910156
39.7.28.131,1,296,0.02272796630859375
39.7.28.131,2,296,0.023179292678833008
39.7.28.131,2,297,0.02370619773864746
39.7.28.131,1,297,0.02384638786315918
39.7.28.131,2,298,0.023991107940673828
39.7.28.131,1,298,0.024129152297973633
39.7.28.131,2,299,0.024263858795166016
39.7.28.131,1,299,0.024336576461791992
39.7.28.131,2,300,0.033893585205078125
39.7.28.131,2,301,0.0337376594543457
39.7.28.131,1,300,0.03436994552612305
39.7.28.131,1,301,0.03412604331970215
39.7.28.131,2,302,0.035489797592163086
39.7.28.131,1,302,0.0370030403137207
39.7.28.131,1,303,0.03681039810180664
39.7.28.131,2,303,0.037471771240234375
39.7.28.131,2,305,0.037064313888549805
39.7.28.131,1,305,0.03703665733337402
39.7.28.131,1,304,0.03733372688293457
39.7.28.131,2,304,0.037802696228027344
39.7.28.131,1,306,0.0223696231842041
39.7.28.131,2,306,0.022593975067138672
39.7.28.131,1,307,0.022616147994995117
39.7.28.131,2,307,0.02286815643310547
39.7.28.131,2,311,0.04634809494018555
39.7.28.131,2,317,0.011587381362915039
39.7.28.131,1,311,0.04633927345275879
39.7.28.131,1,317,0.011609315872192383
39.7.28.131,2,308,0.04761385917663574
39.7.28.131,2,309,0.04749345779418945
39.7.28.131,1,308,0.04812145233154297
39.7.28.131,1,309,0.047945261001586914
39.7.28.131,1,310,0.04777860641479492
39.7.28.131,1,312,0.014397382736206055
39.7.28.131,1,313,0.014262676239013672
39.7.28.131,1,314,0.014635801315307617
39.7.28.131,2,310,0.04918193817138672
39.7.28.131,2,312,0.01531839370727539
39.7.28.131,2,313,0.015591621398925781
39.7.28.131,2,314,0.015443563461303711
39.7.28.131,2,315,0.015696287155151367
