118.235.3.36,391,46.619,kt,1725702942018049,7451
118.235.3.36,392,57.115,kt,1725702942062154,3263
118.235.3.36,393,49.508,kt,1725702942088151,8171
118.235.3.36,394,49.936,kt,1725702942122186,4039
118.235.3.36,395,64.913,kt,1725702942170739,7767
118.235.3.36,396,60.634,kt,1725702942200051,4062
118.235.3.36,397,59.653,kt,1725702942232668,8111
118.235.3.36,398,56.126,kt,1725702942262652,4897
118.235.3.36,399,47.828,kt,1725702942288082,8473
118.235.3.36,400,61.255,kt,1725702942335100,17819
118.235.3.36,401,55.356,kt,1725702942362787,6783
118.235.3.36,402,41.355,kt,1725702942382390,2753
118.235.3.36,403,58.132,kt,1725702942432772,7358
118.235.3.36,404,53.835,kt,1725702942462033,3442
118.235.3.36,405,60.89,kt,1725702942502687,7480
118.235.3.36,406,56.675,kt,1725702942532059,2061
118.235.3.36,407,53.804,kt,1725702942562775,7769
118.235.3.36,408,59.605,kt,1725702942602195,1895
118.235.3.36,409,56.609,kt,1725702942632813,6798
118.235.3.36,410,53.864,kt,1725702942663649,13287
118.235.3.36,411,59.508,kt,1725702942702832,6671
118.235.3.36,412,55.129,kt,1725702942732090,2500
118.235.3.36,413,47.433,kt,1725702942757991,5730
118.235.3.36,414,58.035,kt,1725702942802227,2809
118.235.3.36,415,55.02,kt,1725702942832795,7235
118.235.3.36,416,60.77,kt,1725702942872128,3748
118.235.3.36,417,65.504,kt,1725702942910449,6121
118.235.3.36,418,53.547,kt,1725702942932094,2290
118.235.3.36,419,60.622,kt,1725702942972786,4841
118.235.3.36,420,65.792,kt,1725702943011550,11189
118.235.3.36,421,61.118,kt,1725702943040468,6119
118.235.3.36,422,49.194,kt,1725702943062104,2528
118.235.3.36,423,65.11,kt,1725702943111660,11387
118.235.3.36,424,52.041,kt,1725702943132210,2398
118.235.3.36,425,76.663,kt,1725702943190409,8546
118.235.3.36,426,54.653,kt,1725702943202016,2455
118.235.3.36,427,47.229,kt,1725702943228131,6722
118.235.3.36,428,57.688,kt,1725702943272224,3167
118.235.3.36,429,62.564,kt,1725702943310696,6023
118.235.3.36,430,51.839,kt,1725702943333559,9672
118.235.3.36,431,65.537,kt,1725702943380855,7034
118.235.3.36,432,53.114,kt,1725702943402003,2304
118.235.3.36,433,60.085,kt,1725702943442627,6119
118.235.3.36,434,55.981,kt,1725702943472104,1707
118.235.3.36,435,48.411,kt,1725702943498153,7833
118.235.3.36,436,43.442,kt,1725702943526783,2019
118.235.3.36,437,55.836,kt,1725702943572743,7907
118.235.3.36,438,41.65,kt,1725702943592163,1800
118.235.3.36,439,58.405,kt,1725702943642524,7427
118.235.3.36,440,57.47,kt,1725702943675189,15529
118.235.3.36,441,51.155,kt,1725702943702478,4782
118.235.3.36,442,57.056,kt,1725702943741991,1495
118.235.3.36,443,49.765,kt,1725702943768278,8998
118.235.3.36,444,44.988,kt,1725702943797035,2179
118.235.3.36,445,56.994,kt,1725702943842688,8259
118.235.3.36,446,63.502,kt,1725702943882782,4462
118.235.3.36,447,66.416,kt,1725702943923319,7320
118.235.3.36,448,65.878,kt,1725702943952363,4230
118.235.3.36,449,62.595,kt,1725702943982697,5785
118.235.3.36,450,60.131,kt,1725702944013754,11716
118.235.3.36,451,55.296,kt,1725702944042643,4632
118.235.3.36,452,51.122,kt,1725702944072056,2616
118.235.3.36,453,58.246,kt,1725702944112703,8492
118.235.3.36,454,54.007,kt,1725702944142105,2720
118.235.3.36,455,51.321,kt,1725702944173034,5340
118.235.3.36,456,64.902,kt,1725702944220221,1634
118.235.3.36,457,54.308,kt,1725702944243186,7037
118.235.3.36,458,59.592,kt,1725702944282058,2072
118.235.3.36,459,56.73,kt,1725702944312820,6916
118.235.3.36,460,54.7,kt,1725702944344368,14697
118.235.3.36,461,59.258,kt,1725702944382555,4835
118.235.3.36,462,40.169,kt,1725702944397068,2084
118.235.3.36,463,52.316,kt,1725702944442807,8200
118.235.3.36,464,57.852,kt,1725702944481944,2040
118.235.3.36,465,54.978,kt,1725702944512671,6419
118.235.3.36,466,50.962,kt,1725702944542200,2775
118.235.3.36,467,58.001,kt,1725702944582866,6952
118.235.3.36,468,54.031,kt,1725702944612467,2467
118.235.3.36,469,50.783,kt,1725702944642826,6314
118.235.3.36,470,58.226,kt,1725702944683860,11521
118.235.3.36,471,53.469,kt,1725702944712688,7493
118.235.3.36,472,59.775,kt,1725702944752604,4574
118.235.3.36,473,56.401,kt,1725702944782825,6322
118.235.3.36,474,52.062,kt,1725702944812084,2150
118.235.3.36,475,59.032,kt,1725702944852660,8242
118.235.3.36,476,55.016,kt,1725702944882229,3031
118.235.3.36,477,47.121,kt,1725702944907993,6687
118.235.3.36,478,58.643,kt,1725702944953107,2952
118.235.3.36,479,54.943,kt,1725702944983010,8012
118.235.3.36,480,53.107,kt,1725702945014749,14535
118.235.3.36,481,57.5,kt,1725702945052739,6052
118.235.3.36,482,53.261,kt,1725702945082124,2129
118.235.3.36,483,60.336,kt,1725702945122776,8027
118.235.3.36,484,56.087,kt,1725702945152102,1953
118.235.3.36,485,53.454,kt,1725702945183103,8050
118.235.3.36,486,44.057,kt,1725702945207245,1955
118.235.3.36,487,55.953,kt,1725702945252751,8410
118.235.3.36,488,41.838,kt,1725702945272230,2231
118.235.3.36,489,58.653,kt,1725702945322635,6549
118.235.3.36,490,57.372,kt,1725702945354960,18162
118.235.3.36,491,69.692,kt,1725702945400897,5838
118.235.3.36,492,58.921,kt,1725702945423710,1901
118.235.3.36,493,54.45,kt,1725702945452790,8464
118.235.3.36,494,49.919,kt,1725702945481894,3329
118.235.3.36,495,57.677,kt,1725702945523267,9521
118.235.3.36,496,52.567,kt,1725702945551789,3619
118.235.3.36,497,60.003,kt,1725702945592819,8457
118.235.3.36,498,55.859,kt,1725702945622203,3973
118.235.3.36,499,62.673,kt,1725702945662688,6963
118.235.3.36,500,60.73,kt,1725702945694364,14381
118.235.3.36,501,55.593,kt,1725702945722795,5222
118.235.3.36,502,40.931,kt,1725702945741728,1585
118.235.3.36,503,58.172,kt,1725702945792561,6787
118.235.3.36,504,54.927,kt,1725702945822929,2298
118.235.3.36,505,62.07,kt,1725702945863666,6151
118.235.3.36,506,57.183,kt,1725702945892329,2811
118.235.3.36,507,53.946,kt,1725702945922702,7096
118.235.3.36,508,62.778,kt,1725702945965107,1993
118.235.3.36,509,42.002,kt,1725702945977939,7624
118.235.3.36,510,50.027,kt,1725702946019556,14088
118.235.3.36,511,59.447,kt,1725702946062588,6711
118.235.3.36,512,55.346,kt,1725702946092091,2636
118.235.3.36,513,52.269,kt,1725702946122665,8854
118.235.3.36,514,57.742,kt,1725702946161736,3171
118.235.3.36,515,55.622,kt,1725702946193186,9043
118.235.3.36,516,50.691,kt,1725702946221857,2477
118.235.3.36,517,58.591,kt,1725702946263345,9177
118.235.3.36,518,53.601,kt,1725702946291968,2261
118.235.3.36,519,60.565,kt,1725702946332515,8082
118.235.3.36,520,58.661,kt,1725702946364206,16300
118.235.3.36,521,61.869,kt,1725702946401022,7644
118.235.3.36,522,44.418,kt,1725702946417223,2008
118.235.3.36,523,56.379,kt,1725702946462697,7272
118.235.3.36,524,51.887,kt,1725702946491841,1942
118.235.3.36,525,59.085,kt,1725702946532640,6159
118.235.3.36,526,55.022,kt,1725702946562160,2624
118.235.3.36,527,62.231,kt,1725702946602991,7915
118.235.3.36,528,57.536,kt,1725702946631880,1693
118.235.3.36,529,50.51,kt,1725702946658400,7459
118.235.3.36,530,48.097,kt,1725702946689580,15610
118.235.3.36,531,57.63,kt,1725702946732773,5586
118.235.3.36,532,53.481,kt,1725702946762226,1485
118.235.3.36,533,45.821,kt,1725702946788151,8149
118.235.3.36,534,55.989,kt,1725702946831909,2456
118.235.3.36,535,54.656,kt,1725702946864202,8436
118.235.3.36,536,58.52,kt,1725702946901650,1733
118.235.3.36,537,56.644,kt,1725702946933347,8903
118.235.3.36,538,52.007,kt,1725702946962284,2922
118.235.3.36,539,59.04,kt,1725702947002926,8446
118.235.3.36,540,57.142,kt,1725702947034603,17612
118.235.3.36,541,41.907,kt,1725702947052997,5635
118.235.3.36,542,58.191,kt,1725702947102859,1749
118.235.3.36,543,54.431,kt,1725702947132677,6151
118.235.3.36,544,45.309,kt,1725702947157183,1745
118.235.3.36,545,57.811,kt,1725702947203279,9184
118.235.3.36,546,53.096,kt,1725702947232160,2219
118.235.3.36,547,60.669,kt,1725702947273322,10736
118.235.3.36,548,55.614,kt,1725702947301952,2266
118.235.3.36,549,54.454,kt,1725702947334340,9128
118.235.3.36,550,60.973,kt,1725702947374389,17143
118.235.3.36,551,55.464,kt,1725702947402553,7002
118.235.3.36,552,46.309,kt,1725702947426983,2606
118.235.3.36,553,58.439,kt,1725702947472697,7863
118.235.3.36,554,54.025,kt,1725702947501857,2436
118.235.3.36,555,61.134,kt,1725702947542571,8129
118.235.3.36,556,56.945,kt,1725702947571979,2083
118.235.3.36,557,54.02,kt,1725702947602697,8795
118.235.3.36,558,67.469,kt,1725702947649833,2993
118.235.3.36,559,65.792,kt,1725702947681653,10367
118.235.3.36,560,51.401,kt,1725702947700760,18039
118.235.3.36,561,68.265,kt,1725702947751301,9312
118.235.3.36,562,55.607,kt,1725702947772241,2897
118.235.3.36,563,48.605,kt,1725702947798846,8640
118.235.3.36,564,58.025,kt,1725702947841851,3139
118.235.3.36,565,56.256,kt,1725702947873691,10189
118.235.3.36,566,61.537,kt,1725702947912524,4893
118.235.3.36,567,58.144,kt,1725702947942769,8547
118.235.3.36,568,65.653,kt,1725702947983855,5145
118.235.3.36,569,59.651,kt,1725702948011450,9265
118.235.3.36,570,59.773,kt,1725702948045108,18854
118.235.3.36,571,49.017,kt,1725702948068027,7383
118.235.3.36,572,59.831,kt,1725702948112374,3460
118.235.3.36,573,65.026,kt,1725702948151222,9311
118.235.3.36,574,52.372,kt,1725702948172117,2283
118.235.3.36,575,68.332,kt,1725702948221717,10031
118.235.3.36,576,54.894,kt,1725702948241887,3104
118.235.3.36,577,47.51,kt,1725702948268138,8212
118.235.3.36,578,58.105,kt,1725702948312292,3375
118.235.3.36,579,65.032,kt,1725702948352831,7292
118.235.3.36,580,61.819,kt,1725702948383188,21609
118.235.3.36,581,58.402,kt,1725702948413378,10658
118.235.3.36,582,61.405,kt,1725702948449996,4161
118.235.3.36,583,51.312,kt,1725702948473480,9765
118.235.3.36,584,56.345,kt,1725702948512104,2422
118.235.3.36,585,49.755,kt,1725702948539123,10226
118.235.3.36,586,59.021,kt,1725702948581995,2926
118.235.3.36,587,56.227,kt,1725702948612782,8314
118.235.3.36,588,51.997,kt,1725702948642160,2758
118.235.3.36,589,59.782,kt,1725702948683560,10119
118.235.3.36,590,58.216,kt,1725702948715565,21112
118.235.3.36,591,51.838,kt,1725702948742776,6530
118.235.3.36,592,57.542,kt,1725702948782097,2741
118.235.3.36,593,55.003,kt,1725702948813163,7177
118.235.3.36,594,45.121,kt,1725702948836874,2430
118.235.3.36,595,57.917,kt,1725702948883279,9149
118.235.3.36,596,52.959,kt,1725702948911895,2149
118.235.3.36,597,50.805,kt,1725702948943360,12249
118.235.3.36,598,55.873,kt,1725702948981997,2699
118.235.3.36,599,53.682,kt,1725702949013395,8887
118.235.3.36,600,60.699,kt,1725702949054053,15374
118.235.3.36,601,55.834,kt,1725702949082744,5535
118.235.3.36,602,61.59,kt,1725702949122102,2399
118.235.3.36,603,58.549,kt,1725702949152702,6768
118.235.3.36,604,54.298,kt,1725702949182058,2175
118.235.3.36,605,61.403,kt,1725702949222764,6677
118.235.3.36,606,57.24,kt,1725702949252185,2909
118.235.3.36,607,54.448,kt,1725702949282956,6692
118.235.3.36,608,60.026,kt,1725702949322124,2698
118.235.3.36,609,57.004,kt,1725702949352702,6167
118.235.3.36,610,55.095,kt,1725702949384391,15449
118.235.3.36,611,67.857,kt,1725702949430795,6847
118.235.3.36,612,40.719,kt,1725702949437214,2325
118.235.3.36,613,52.645,kt,1725702949482727,6392
118.235.3.36,614,58.295,kt,1725702949521989,3054
118.235.3.36,615,56.654,kt,1725702949553928,9091
118.235.3.36,616,51.178,kt,1725702949582075,3536
118.235.3.36,617,66.187,kt,1725702949630685,7705
118.235.3.36,618,49.149,kt,1725702949647232,2997
118.235.3.36,619,61.25,kt,1725702949692856,7233
118.235.3.36,620,67.401,kt,1725702949732677,18478
118.235.3.36,621,44.061,kt,1725702949742918,6775
118.235.3.36,622,44.206,kt,1725702949776748,2015
118.235.3.36,623,65.139,kt,1725702949831208,7062
118.235.3.36,624,52.216,kt,1725702949851870,3221
118.235.3.36,625,59.798,kt,1725702949893106,7826
118.235.3.36,626,54.878,kt,1725702949921747,1984
118.235.3.36,627,70.422,kt,1725702949970873,8681
118.235.3.36,628,57.863,kt,1725702949991927,2210
118.235.3.36,629,63.309,kt,1725702950030951,6944
118.235.3.36,630,54.536,kt,1725702950055786,21880
118.235.3.36,631,58.412,kt,1725702950093266,5889
118.235.3.36,632,53.673,kt,1725702950122152,2806
118.235.3.36,633,61.407,kt,1725702950163425,9940
118.235.3.36,634,56.23,kt,1725702950191881,2132
118.235.3.36,635,54.03,kt,1725702950223263,10570
118.235.3.36,636,58.99,kt,1725702950261806,3394
118.235.3.36,637,47.355,kt,1725702950283843,11260
118.235.3.36,638,61.891,kt,1725702950331950,1964
118.235.3.36,639,50.205,kt,1725702950353833,9694
118.235.3.36,640,60.763,kt,1725702950397990,19004
118.235.3.36,641,61.785,kt,1725702950432668,6431
118.235.3.36,642,57.488,kt,1725702950461948,3070
118.235.3.36,643,56.66,kt,1725702950494722,9572
118.235.3.36,644,45.314,kt,1725702950516970,2237
118.235.3.36,645,57.745,kt,1725702950562942,8825
118.235.3.36,646,53.419,kt,1725702950592232,1779
118.235.3.36,647,60.394,kt,1725702950632857,6931
118.235.3.36,648,55.892,kt,1725702950661935,2116
118.235.3.36,649,54.844,kt,1725702950694516,9690
118.235.3.36,650,61.763,kt,1725702950735012,19183
118.235.3.36,651,56.63,kt,1725702950763430,10914
118.235.3.36,652,46.437,kt,1725702950786894,1313
118.235.3.36,653,59.404,kt,1725702950833456,9842
118.235.3.36,654,54.067,kt,1725702950861651,606
118.235.3.36,655,52.936,kt,1725702950894148,9715
118.235.3.36,656,41.812,kt,1725702950916608,1073
118.235.3.36,657,55.063,kt,1725702950963432,12198
118.235.3.36,658,44.434,kt,1725702950986462,622
118.235.3.36,659,57.971,kt,1725702951033602,12851
118.235.3.36,660,53.397,kt,1725702951062612,31566
118.235.3.36,661,68.015,kt,1725702951110838,7346
118.235.3.36,662,45.127,kt,1725702951121529,333
118.235.3.36,663,53.169,kt,1725702951163176,7644
118.235.3.36,664,42.965,kt,1725702951186608,401
118.235.3.36,665,63.599,kt,1725702951240794,7608
118.235.3.36,666,45.905,kt,1725702951256763,481
118.235.3.36,667,67.156,kt,1725702951311576,13195
118.235.3.36,668,53.767,kt,1725702951331719,848
118.235.3.36,669,70.094,kt,1725702951381640,11541
118.235.3.36,670,62.203,kt,1725702951407342,31857
118.235.3.36,671,63.259,kt,1725702951442030,3292
118.235.3.36,672,43.949,kt,1725702951456328,312
118.235.3.36,673,56.906,kt,1725702951502878,6679
118.235.3.36,674,41.789,kt,1725702951521344,210
118.235.3.36,675,59.491,kt,1725702951572642,6441
118.235.3.36,676,44.979,kt,1725702951591694,486
118.235.3.36,677,63.3,kt,1725702951643632,10181
118.235.3.36,678,58.498,kt,1725702951672451,359
118.235.3.36,679,56.033,kt,1725702951703571,9393
118.235.3.36,680,66.218,kt,1725702951747375,31725
118.235.3.36,681,57.084,kt,1725702951771853,3244
118.235.3.36,682,53.246,kt,1725702951801610,320
118.235.3.36,683,46.194,kt,1725702951828167,6697
118.235.3.36,684,40.942,kt,1725702951856489,232
118.235.3.36,685,53.65,kt,1725702951902763,6074
118.235.3.36,686,49.061,kt,1725702951931790,465
118.235.3.36,687,65.155,kt,1725702951981475,9801
118.235.3.36,688,51.438,kt,1725702952001358,339
118.235.3.36,689,59.982,kt,1725702952043511,9490
118.235.3.36,690,59.573,kt,1725702952076675,28645
118.235.3.36,691,59.779,kt,1725702952110489,4551
118.235.3.36,692,47.441,kt,1725702952131731,676
118.235.3.36,693,55.366,kt,1725702952173269,8966
118.235.3.36,694,50.003,kt,1725702952201522,552
118.235.3.36,695,57.698,kt,1725702952242801,7680
118.235.3.36,696,53.429,kt,1725702952272084,2801
118.235.3.36,697,50.524,kt,1725702952302801,7792
118.235.3.36,698,56.11,kt,1725702952342011,2664
118.235.3.36,699,44.221,kt,1725702952363722,9471
118.235.3.36,700,62.666,kt,1725702952415758,24531
118.235.3.36,701,55.879,kt,1725702952442562,5939
118.235.3.36,702,51.503,kt,1725702952471793,1708
118.235.3.36,703,58.701,kt,1725702952512568,6259
118.235.3.36,704,44.563,kt,1725702952532031,1827
118.235.3.36,705,59.698,kt,1725702952580759,7787
118.235.3.36,706,42.493,kt,1725702952597198,2717
118.235.3.36,707,54.558,kt,1725702952642827,8145
118.235.3.36,708,40.343,kt,1725702952662210,1591
118.235.3.36,709,57.115,kt,1725702952712585,6798
118.235.3.36,710,54.636,kt,1725702952743699,12286
118.235.3.36,711,59.966,kt,1725702952782624,5055
118.235.3.36,712,40.708,kt,1725702952796958,1392
118.235.3.36,713,
